location_id,location_name,district,state,timestamp,rainfall_24h,rainfall_cumulative_3d,rainfall_intensity_trend,soil_moisture_pct,temperature_c,humidity_pct,seismic_activity,slope_angle,elevation,latitude,longitude,risk_score,risk_category
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-06 19:57:09,1.99,24.96,0.077,88.91,26.7,87.9,0.32,37.2,512,25.1667,93.0167,37.53,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-07 19:57:09,2.21,22.41,0.094,86.34,28.1,94.0,0.12,37.2,512,25.1667,93.0167,34.64,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-08 19:57:09,7.58,11.78,0.593,83.82,24.3,85.2,0.29,37.2,512,25.1667,93.0167,35.35,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-09 19:57:09,212.28,222.07,0.952,98.0,23.4,89.9,0.22,37.2,512,25.1667,93.0167,76.43,Critical
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-10 19:57:09,149.0,368.86,0.403,98.0,27.7,98.9,0.2,37.2,512,25.1667,93.0167,70.69,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-11 19:57:09,3.84,365.12,0.01,95.21,28.4,97.2,0.16,37.2,512,25.1667,93.0167,51.01,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-12 19:57:09,7.29,160.13,0.045,91.85,26.7,94.2,0.1,37.2,512,25.1667,93.0167,48.96,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-13 19:57:09,7.61,18.74,0.385,88.29,27.7,91.2,0.24,37.2,512,25.1667,93.0167,46.44,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-14 19:57:09,5.4,20.3,0.253,84.58,25.6,86.9,0.34,37.2,512,25.1667,93.0167,37.61,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-15 19:57:09,7.62,20.63,0.352,82.03,24.7,87.4,0.37,37.2,512,25.1667,93.0167,39.39,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-16 19:57:09,45.04,58.06,0.763,93.29,27.0,88.8,0.12,37.2,512,25.1667,93.0167,52.23,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-17 19:57:09,57.97,110.63,0.519,98.0,25.9,91.5,0.37,37.2,512,25.1667,93.0167,55.99,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-18 19:57:09,6.61,109.62,0.06,96.41,25.2,94.9,0.14,37.2,512,25.1667,93.0167,50.06,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-19 19:57:09,2.63,67.21,0.039,94.03,22.5,96.8,0.14,37.2,512,25.1667,93.0167,43.28,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-20 19:57:09,41.98,51.22,0.804,98.0,22.9,94.4,0.05,37.2,512,25.1667,93.0167,54.87,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-21 19:57:09,1.25,45.86,0.027,94.86,23.8,92.2,0.17,37.2,512,25.1667,93.0167,44.06,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-22 19:57:09,62.75,105.98,0.587,98.0,23.1,93.7,0.06,37.2,512,25.1667,93.0167,55.18,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-23 19:57:09,3.47,67.47,0.051,95.6,27.7,90.4,0.02,37.2,512,25.1667,93.0167,47.32,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-24 19:57:09,5.95,72.17,0.081,91.85,23.4,89.1,0.27,37.2,512,25.1667,93.0167,43.18,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-25 19:57:09,3.37,12.79,0.244,88.97,27.2,93.3,0.31,37.2,512,25.1667,93.0167,37.15,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-26 19:57:09,4.01,13.33,0.28,85.17,27.5,88.7,0.04,37.2,512,25.1667,93.0167,38.45,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-27 19:57:09,20.11,27.49,0.706,82.42,27.0,86.2,0.14,37.2,512,25.1667,93.0167,40.09,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-28 19:57:09,5.9,30.02,0.19,79.83,24.2,87.8,0.1,37.2,512,25.1667,93.0167,35.91,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-29 19:57:09,101.35,127.36,0.79,98.0,25.5,91.8,0.35,37.2,512,25.1667,93.0167,64.08,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-30 19:57:09,219.2,326.45,0.669,98.0,23.9,97.5,0.28,37.2,512,25.1667,93.0167,79.01,Critical
15,Haflong Hill Station,Dima Hasao,Assam,2026-07-31 19:57:09,5.61,326.16,0.017,95.24,23.5,98.3,0.25,37.2,512,25.1667,93.0167,57.87,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-01 19:57:09,18.6,243.41,0.076,93.65,28.4,97.1,0.25,37.2,512,25.1667,93.0167,54.27,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-02 19:57:09,13.31,37.52,0.346,91.13,24.3,93.2,0.13,37.2,512,25.1667,93.0167,44.63,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-03 19:57:09,4.08,35.99,0.11,88.02,24.3,88.5,0.14,37.2,512,25.1667,93.0167,43.11,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-04 19:57:09,2.56,19.95,0.122,86.4,22.7,85.8,0.08,37.2,512,25.1667,93.0167,39.28,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-05 19:57:09,7.27,13.91,0.488,84.65,23.5,94.1,0.12,37.2,512,25.1667,93.0167,39.19,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-06 19:57:09,10.89,20.72,0.501,81.77,27.6,86.9,0.14,37.2,512,25.1667,93.0167,35.46,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-07 19:57:09,4.23,22.39,0.181,79.34,26.3,84.9,0.35,37.2,512,25.1667,93.0167,32.69,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-08 19:57:09,58.27,73.39,0.783,93.91,23.2,93.7,0.26,37.2,512,25.1667,93.0167,54.0,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-09 19:57:09,55.8,118.3,0.468,98.0,28.0,90.0,0.14,37.2,512,25.1667,93.0167,54.11,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-10 19:57:09,7.92,121.99,0.064,96.0,26.8,89.0,0.22,37.2,512,25.1667,93.0167,47.9,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-11 19:57:09,7.02,70.74,0.098,92.36,27.9,97.1,0.18,37.2,512,25.1667,93.0167,43.96,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-12 19:57:09,7.29,22.23,0.314,90.69,25.0,96.1,0.01,37.2,512,25.1667,93.0167,41.94,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-13 19:57:09,5.57,19.88,0.267,88.87,22.7,91.8,0.28,37.2,512,25.1667,93.0167,39.35,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-14 19:57:09,3.18,16.04,0.187,85.66,27.7,94.7,0.3,37.2,512,25.1667,93.0167,38.84,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-15 19:57:09,6.23,14.98,0.39,83.16,24.1,85.9,0.09,37.2,512,25.1667,93.0167,37.61,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-16 19:57:09,7.03,16.44,0.403,79.68,25.2,90.0,0.12,37.2,512,25.1667,93.0167,31.32,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-17 19:57:09,56.04,69.3,0.797,93.69,25.8,89.5,0.1,37.2,512,25.1667,93.0167,51.87,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-18 19:57:09,85.47,148.54,0.572,98.0,23.3,98.1,0.11,37.2,512,25.1667,93.0167,60.77,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-19 19:57:09,190.69,332.2,0.572,98.0,26.3,91.8,0.21,37.2,512,25.1667,93.0167,72.22,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-20 19:57:09,32.59,308.75,0.105,98.0,26.1,93.0,0.28,37.2,512,25.1667,93.0167,62.36,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-21 19:57:09,5.78,229.06,0.025,95.48,26.1,91.7,0.33,37.2,512,25.1667,93.0167,57.19,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-22 19:57:09,1.75,40.12,0.043,91.57,23.5,96.8,0.39,37.2,512,25.1667,93.0167,44.66,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-23 19:57:09,6.24,13.77,0.423,89.8,26.9,90.2,0.35,37.2,512,25.1667,93.0167,40.52,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-24 19:57:09,4.41,12.4,0.329,86.26,23.8,87.9,0.32,37.2,512,25.1667,93.0167,41.88,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-25 19:57:09,1.25,11.9,0.097,84.18,26.8,88.1,0.04,37.2,512,25.1667,93.0167,36.69,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-26 19:57:09,22.03,27.69,0.768,80.52,23.6,88.1,0.26,37.2,512,25.1667,93.0167,41.62,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-27 19:57:09,20.59,43.87,0.459,78.58,24.8,88.6,0.03,37.2,512,25.1667,93.0167,37.5,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-28 19:57:09,69.09,111.71,0.613,95.85,28.3,89.6,0.29,37.2,512,25.1667,93.0167,56.35,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-29 19:57:09,4.83,94.51,0.051,93.41,22.6,96.0,0.26,37.2,512,25.1667,93.0167,44.42,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-30 19:57:09,26.14,100.06,0.259,91.7,23.3,93.4,4.12,37.2,512,25.1667,93.0167,59.17,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-08-31 19:57:09,0.85,31.82,0.026,88.36,24.5,93.0,0.19,37.2,512,25.1667,93.0167,39.71,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-09-01 19:57:09,3.55,30.54,0.113,86.45,24.4,86.8,0.28,37.2,512,25.1667,93.0167,38.73,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-09-02 19:57:09,0.98,5.38,0.154,82.89,23.1,87.0,0.33,37.2,512,25.1667,93.0167,36.76,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-09-03 19:57:09,69.29,73.82,0.926,98.0,22.6,93.6,0.26,37.2,512,25.1667,93.0167,62.44,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-09-04 19:57:09,67.13,137.4,0.485,98.0,24.7,98.1,0.04,37.2,512,25.1667,93.0167,60.2,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-09-05 19:57:09,17.16,153.58,0.111,96.25,28.2,92.3,0.05,37.2,512,25.1667,93.0167,47.15,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-09-06 19:57:09,7.36,91.65,0.079,92.51,26.1,89.2,0.24,37.2,512,25.1667,93.0167,38.64,Moderate
15,Haflong Hill Station,Dima Hasao,Assam,2026-09-07 19:57:09,175.12,199.64,0.873,98.0,23.3,96.0,0.33,37.2,512,25.1667,93.0167,75.72,Critical
15,Haflong Hill Station,Dima Hasao,Assam,2026-09-08 19:57:09,128.77,311.25,0.412,98.0,23.1,98.5,0.37,37.2,512,25.1667,93.0167,68.3,High
15,Haflong Hill Station,Dima Hasao,Assam,2026-09-09 19:57:09,5.69,309.58,0.018,96.31,22.5,98.0,0.26,37.2,512,25.1667,93.0167,56.69,High
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-12 19:57:09,5.77,14.43,0.374,32.94,26.9,67.2,0.38,24.0,186,25.84,93.43,9.95,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-13 19:57:09,0.72,1.81,0.258,28.95,25.2,69.0,0.17,24.0,186,25.84,93.43,5.71,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-14 19:57:09,3.31,9.8,0.307,25.47,26.1,71.9,0.1,24.0,186,25.84,93.43,11.84,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-15 19:57:09,3.98,8.01,0.442,22.64,27.3,71.1,0.23,24.0,186,25.84,93.43,13.55,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-16 19:57:09,4.62,11.91,0.358,20.0,28.6,69.0,0.0,24.0,186,25.84,93.43,9.24,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-17 19:57:09,0.14,8.74,0.014,20.0,29.8,71.2,0.14,24.0,186,25.84,93.43,3.09,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-18 19:57:09,6.93,11.69,0.546,20.0,25.8,63.4,0.39,24.0,186,25.84,93.43,11.78,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-19 19:57:09,207.81,214.88,0.963,71.95,25.5,88.5,0.06,24.0,186,25.84,93.43,53.81,High
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-20 19:57:09,214.69,429.43,0.499,98.0,28.3,93.1,4.12,24.0,186,25.84,93.43,72.52,High
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-21 19:57:09,5.61,428.11,0.013,94.84,24.5,96.6,0.01,24.0,186,25.84,93.43,46.59,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-22 19:57:09,0.63,220.93,0.003,93.15,27.5,95.7,0.07,24.0,186,25.84,93.43,40.8,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-23 19:57:09,5.98,12.22,0.453,89.9,25.9,90.6,0.31,24.0,186,25.84,93.43,32.54,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-24 19:57:09,2.29,8.9,0.232,88.01,29.4,86.1,0.2,24.0,186,25.84,93.43,28.3,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-25 19:57:09,64.12,72.39,0.874,98.0,28.1,98.1,0.33,24.0,186,25.84,93.43,45.85,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-26 19:57:09,4.01,70.42,0.056,94.73,26.6,89.7,0.21,24.0,186,25.84,93.43,37.56,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-27 19:57:09,1.0,69.13,0.014,92.7,27.8,89.6,0.3,24.0,186,25.84,93.43,32.88,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-28 19:57:09,6.73,11.74,0.528,89.16,26.9,89.3,0.33,24.0,186,25.84,93.43,31.49,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-29 19:57:09,62.22,69.95,0.877,98.0,27.9,91.2,0.03,24.0,186,25.84,93.43,45.39,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-06-30 19:57:09,6.77,75.72,0.088,96.43,25.8,94.2,0.24,24.0,186,25.84,93.43,34.92,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-01 19:57:09,2.47,71.46,0.034,93.55,27.9,88.1,0.39,24.0,186,25.84,93.43,31.88,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-02 19:57:09,4.51,13.75,0.306,90.08,24.3,89.7,0.0,24.0,186,25.84,93.43,28.95,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-03 19:57:09,2.26,9.24,0.221,87.58,25.2,93.2,0.39,24.0,186,25.84,93.43,32.32,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-04 19:57:09,0.78,7.55,0.091,85.06,28.5,85.8,0.06,24.0,186,25.84,93.43,22.88,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-05 19:57:09,3.06,6.1,0.431,82.1,29.2,86.6,0.19,24.0,186,25.84,93.43,22.52,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-06 19:57:09,0.75,4.59,0.134,78.8,29.4,90.7,0.31,24.0,186,25.84,93.43,27.36,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-07 19:57:09,72.64,76.45,0.938,96.96,27.2,96.2,0.37,24.0,186,25.84,93.43,48.95,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-08 19:57:09,6.28,79.67,0.078,94.61,26.2,96.7,0.36,24.0,186,25.84,93.43,33.71,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-09 19:57:09,188.38,267.3,0.702,98.0,26.4,91.4,0.03,24.0,186,25.84,93.43,67.22,High
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-10 19:57:09,101.34,296.0,0.341,98.0,27.8,94.3,0.06,24.0,186,25.84,93.43,56.08,High
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-11 19:57:09,4.38,294.1,0.015,94.08,28.8,88.8,0.13,24.0,186,25.84,93.43,49.95,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-12 19:57:09,1.29,107.01,0.012,91.88,26.2,88.0,0.31,24.0,186,25.84,93.43,36.5,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-13 19:57:09,3.79,9.46,0.362,89.74,29.3,92.9,0.05,24.0,186,25.84,93.43,28.28,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-14 19:57:09,0.32,5.4,0.05,86.09,26.5,93.7,0.05,24.0,186,25.84,93.43,32.01,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-15 19:57:09,6.76,10.87,0.569,82.21,26.3,90.6,0.11,24.0,186,25.84,93.43,27.01,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-16 19:57:09,5.46,12.54,0.403,79.16,27.9,90.1,0.33,24.0,186,25.84,93.43,27.61,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-17 19:57:09,65.45,77.67,0.832,95.52,25.8,90.0,0.03,24.0,186,25.84,93.43,47.42,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-18 19:57:09,3.7,74.61,0.049,93.79,26.9,94.3,0.19,24.0,186,25.84,93.43,37.5,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-19 19:57:09,57.57,126.72,0.451,98.0,29.6,98.5,0.08,24.0,186,25.84,93.43,49.77,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-20 19:57:09,2.54,63.81,0.039,94.01,27.0,94.9,0.11,24.0,186,25.84,93.43,33.72,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-21 19:57:09,20.12,80.23,0.248,91.33,27.9,90.2,3.24,24.0,186,25.84,93.43,41.68,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-22 19:57:09,7.49,30.15,0.24,88.93,26.7,90.9,0.35,24.0,186,25.84,93.43,31.35,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-23 19:57:09,5.47,33.08,0.16,86.76,27.9,86.2,0.16,24.0,186,25.84,93.43,27.21,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-24 19:57:09,5.7,18.66,0.29,83.08,27.2,90.8,0.33,24.0,186,25.84,93.43,31.76,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-25 19:57:09,68.61,79.78,0.849,98.0,26.1,96.8,0.14,24.0,186,25.84,93.43,48.99,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-26 19:57:09,3.8,78.11,0.048,94.78,25.0,95.1,0.28,24.0,186,25.84,93.43,34.13,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-27 19:57:09,0.08,72.49,0.001,91.32,27.7,87.7,0.25,24.0,186,25.84,93.43,33.07,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-28 19:57:09,7.89,11.77,0.618,87.47,28.5,93.0,0.06,24.0,186,25.84,93.43,28.15,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-29 19:57:09,144.21,152.18,0.941,98.0,25.0,97.9,0.39,24.0,186,25.84,93.43,58.6,High
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-30 19:57:09,136.89,288.99,0.472,98.0,27.2,89.3,0.33,24.0,186,25.84,93.43,65.37,High
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-07-31 19:57:09,39.21,320.31,0.122,98.0,29.9,90.3,0.39,24.0,186,25.84,93.43,49.87,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-01 19:57:09,4.37,180.47,0.024,96.08,26.3,92.1,0.39,24.0,186,25.84,93.43,38.42,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-02 19:57:09,0.11,43.69,0.003,92.55,24.2,96.4,0.35,24.0,186,25.84,93.43,33.25,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-03 19:57:09,5.19,9.67,0.486,89.91,26.5,90.0,0.21,24.0,186,25.84,93.43,34.07,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-04 19:57:09,0.91,6.21,0.126,87.97,26.6,87.6,0.22,24.0,186,25.84,93.43,29.53,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-05 19:57:09,6.76,12.86,0.488,84.75,26.7,87.5,0.37,24.0,186,25.84,93.43,31.71,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-06 19:57:09,7.96,15.63,0.479,81.23,24.7,89.9,0.16,24.0,186,25.84,93.43,25.71,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-07 19:57:09,6.01,20.73,0.277,77.42,24.7,86.5,0.01,24.0,186,25.84,93.43,20.64,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-08 19:57:09,3.37,17.34,0.184,75.36,26.8,85.2,0.19,24.0,186,25.84,93.43,26.81,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-09 19:57:09,72.9,82.28,0.875,93.58,29.6,91.9,0.28,24.0,186,25.84,93.43,46.49,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-10 19:57:09,0.06,76.33,0.001,91.15,25.4,89.7,0.11,24.0,186,25.84,93.43,31.95,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-11 19:57:09,6.36,79.32,0.079,88.61,25.5,95.0,0.01,24.0,186,25.84,93.43,35.4,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-12 19:57:09,34.34,40.76,0.822,97.19,29.0,97.2,0.13,24.0,186,25.84,93.43,43.95,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-13 19:57:09,7.94,48.64,0.16,95.09,29.9,90.2,0.33,24.0,186,25.84,93.43,35.34,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-14 19:57:09,4.62,46.9,0.097,93.27,27.9,97.4,0.36,24.0,186,25.84,93.43,38.3,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-15 19:57:09,3.5,16.06,0.205,91.52,28.9,92.1,0.31,24.0,186,25.84,93.43,28.69,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-16 19:57:09,5.02,13.14,0.355,89.37,27.4,95.8,0.04,24.0,186,25.84,93.43,31.88,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-17 19:57:09,5.03,13.55,0.346,86.38,24.2,92.3,0.03,24.0,186,25.84,93.43,28.22,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-18 19:57:09,133.54,143.59,0.924,98.0,28.5,90.6,0.25,24.0,186,25.84,93.43,59.86,High
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-19 19:57:09,130.14,268.71,0.483,98.0,25.5,98.3,0.21,24.0,186,25.84,93.43,64.47,High
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-20 19:57:09,60.7,324.38,0.187,98.0,28.8,97.0,0.11,24.0,186,25.84,93.43,54.62,High
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-21 19:57:09,5.02,195.86,0.025,94.9,27.5,89.3,0.24,24.0,186,25.84,93.43,42.41,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-22 19:57:09,28.36,94.08,0.298,91.17,24.6,91.9,0.34,24.0,186,25.84,93.43,39.23,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-23 19:57:09,3.93,37.31,0.103,89.61,24.5,96.0,0.27,24.0,186,25.84,93.43,29.51,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-24 19:57:09,2.51,34.8,0.07,85.84,28.9,86.8,2.23,24.0,186,25.84,93.43,31.07,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-25 19:57:09,4.85,11.29,0.395,84.26,29.9,94.4,0.25,24.0,186,25.84,93.43,25.04,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-26 19:57:09,1.27,8.63,0.132,80.91,29.6,85.2,1.86,24.0,186,25.84,93.43,23.45,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-27 19:57:09,1.22,7.34,0.146,77.24,24.8,84.2,0.09,24.0,186,25.84,93.43,28.15,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-28 19:57:09,7.52,10.01,0.683,75.07,27.0,90.8,0.22,24.0,186,25.84,93.43,24.1,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-29 19:57:09,5.96,14.7,0.38,72.33,27.1,84.3,0.07,24.0,186,25.84,93.43,22.18,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-30 19:57:09,7.1,20.58,0.329,70.13,26.4,85.4,0.12,24.0,186,25.84,93.43,21.17,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-08-31 19:57:09,7.63,20.69,0.352,67.41,29.4,82.8,0.33,24.0,186,25.84,93.43,22.18,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-09-01 19:57:09,4.86,19.59,0.236,64.84,27.5,81.4,0.03,24.0,186,25.84,93.43,21.46,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-09-02 19:57:09,12.19,24.68,0.475,62.06,27.6,79.7,0.26,24.0,186,25.84,93.43,23.62,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-09-03 19:57:09,2.82,19.87,0.135,60.48,25.1,79.4,0.14,24.0,186,25.84,93.43,16.48,Low
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-09-04 19:57:09,52.7,67.71,0.767,73.66,26.3,88.6,0.13,24.0,186,25.84,93.43,34.05,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-09-05 19:57:09,31.38,86.9,0.357,81.5,26.9,91.5,0.22,24.0,186,25.84,93.43,33.17,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-09-06 19:57:09,4.81,88.89,0.054,78.69,24.7,85.3,0.35,24.0,186,25.84,93.43,27.68,Moderate
16,Diphu Reserve Slope,Karbi Anglong,Assam,2026-09-07 19:57:09,200.39,236.58,0.843,98.0,24.5,98.2,0.3,24.0,186,25.84,93.43,68.75,High
